"sequence","module","level","type","identifier","name","datatype","multiplicity","association_role","definition","label_local","definition_local","source_bsm_id","semantic_path","associated_module","class_term","local_name","xpath"
"362","cor","4","C","","Detail_ Account Identifier","","0..*","","Class: parent container for account numbers and identifiers. No entry is made here, but each detail line may have multiple accounts assigned to it for reporting in different GAAPs, offsetting accounts in Japan, passing along information to consolidation systems about local versus consolidating accounts, etc. For example, the account 4783HG-QOWI-192837-1000 may be expressed so:

/account/accountMainID 1000
/account/accountMainDescription Cash
/account/accountSub/accountSubID 4783HG
/account/accountSub/accountSubDescription Department
/account/accountSub/accountSubID QOWI
/account/accountSub/accountSubDescription Branch
/account/accountSub/accountSubID 192837
/account/accountSub/accountSubDescription Division","【科目識別子】","タプル。勘定科目番号と識別子の親コンテナ。 ここには記入されないが、個々の明細行は、異なるGAAPでの報告や、日本の見返勘定や、連結勘定科目に対する個別情報の連結会計システムへの伝達などのための、複数の勘定科目を持ちうる。例えば、勘定科目4783HG-QOWI-192837-1000は、次のように表現されうる。_x000D_
/account/accountMainID 1000
/account/accountMainDescription Cash
/account/accountSub/accountSubID 4783HG
/account/accountSub/accountSubDescription Department
/account/accountSub/accountSubID QOWI
/account/accountSub/accountSubDescription Branch
/account/accountSub/accountSubID 192837
/account/accountSub/accountSubDescription Division","CO21-29","$.cor_AccountingEntries.cor_EntryHeader.cor_EntryDetail.cor_DetailAccountIdentifier","cor","Detail_ Account Identifier","detailAccountIdentifier","/xbrli:xbrl/gl-cor:accountingEntries/gl-cor:entryHeader/gl-cor:entryDetail/gl-cor:detailAccountIdentifier"
"363","cor","5","A","PK","Account Number","String","0..1","","Main account - the code used to identify the accounting bucket the entry has been assigned to. Examples might be 1000 for Cash, 567GAAZ for Sales Expense or Z for tax payments. Identifiers such as department, branch, division, manager, or other modifiers are noted in the Subaccount area. Before needing to post, account is not necessary. Posting to the general ledger almost always requires an entry here.","主勘定科目コード","主勘定科目。仕訳が関連する会計バケットを特定するためのコード。例えば、現金を表す1000、販売費を表す567GAAZ、税を表すZ。_x000D_
部門、支店、事業部、マネージャ、その他の識別子は、Subaccount領域に記述される。転記の必要がなければ、勘定科目は必要ではない。総勘定元帳に転記するにはほとんどの場合必要。","CO17-01","$.cor_AccountingEntries.cor_EntryHeader.cor_EntryDetail.cor_DetailAccountIdentifier.cor_AccountNumber","cor","Detail_ Account Identifier","accountNumber","/xbrli:xbrl/gl-cor:accountingEntries/gl-cor:entryHeader/gl-cor:entryDetail/gl-cor:detailAccountIdentifier/gl-cor:accountNumber"
"364","cor","5","A","","Account Description","String","0..1","","Description of accountMainID - the human readable describer that accompanies the code used in accountMainID","主勘定科目説明","主勘定科目コードの説明。主勘定科目コードとして使用されるコードについての、人が読める記述。","CO17-02","$.cor_AccountingEntries.cor_EntryHeader.cor_EntryDetail.cor_DetailAccountIdentifier.cor_AccountDescription","cor","Detail_ Account Identifier","accountDescription","/xbrli:xbrl/gl-cor:accountingEntries/gl-cor:entryHeader/gl-cor:entryDetail/gl-cor:detailAccountIdentifier/gl-cor:accountDescription"
"365","cor","5","A","","Account Classification","Token","0..1","","Account type - FASB Concepts 6 and similar international designs. When xbrlInfo is used to associated other XBRL reporting items, this field is more suited to representing existing systems (audit) than data interchange. Enumerated as: asset, liability, equity, income, gain, expense, loss, contr-to-equity, distr-from-equity, comprehensive-income, other.","主勘定科目区分","主勘定科目の種別。FASB Concepts 6および、同様の国際的な様式。xbrlInfoが他のXBRL項目と関係付けられる場合、データ交換より現存システム(audit)を示すべき。_x000D_
[設定値のリスト]_x000D_
(asset：資産)、(liability：負債)、(equity：資本)、(income：収益)、(gain：利得)、(expense：費用)、(loss：損失)、(contr-to-equity：資本増加)、(distr-from-equity：資本減少)、(comprehensive-income：包括利益)、(other：その他)","CO17-03","$.cor_AccountingEntries.cor_EntryHeader.cor_EntryDetail.cor_DetailAccountIdentifier.cor_AccountClassification","cor","Detail_ Account Identifier","accountClassification","/xbrli:xbrl/gl-cor:accountingEntries/gl-cor:entryHeader/gl-cor:entryDetail/gl-cor:detailAccountIdentifier/gl-cor:accountClassification"
"366","cor","5","A","","Account Classification Description","String","0..1","","Free format description of the account classification","主勘定科目区分説明","主勘定科目の区分の説明。","CO17-04","$.cor_AccountingEntries.cor_EntryHeader.cor_EntryDetail.cor_DetailAccountIdentifier.cor_AccountClassificationDescription","cor","Detail_ Account Identifier","accountClassificationDescription","/xbrli:xbrl/gl-cor:accountingEntries/gl-cor:entryHeader/gl-cor:entryDetail/gl-cor:detailAccountIdentifier/gl-cor:accountClassificationDescription"
"367","cor","5","A","","Parent Account Number","String","0..1","","Roll up item from child natural account to parent natural account.","親勘定科目コード","子勘定科目から親勘定科目に包み込む科目。","CO17-05","$.cor_AccountingEntries.cor_EntryHeader.cor_EntryDetail.cor_DetailAccountIdentifier.cor_ParentAccountNumber","cor","Detail_ Account Identifier","parentAccountNumber","/xbrli:xbrl/gl-cor:accountingEntries/gl-cor:entryHeader/gl-cor:entryDetail/gl-cor:detailAccountIdentifier/gl-cor:parentAccountNumber"
"368","cor","5","A","","Purpose of Account","Token","0..1","","Code related to usage for account aggregate - Consolidating, European, IFRS, Offsetting, Primary, Tax, USGAAP, Japanese, Other. Japanese companies will use this for the tax required offsetting entry. If left blank, assumes default accounting method for company.","勘定科目目的","勘定科目群の使用法を示すコード。連結、European, IFRS, 見返、プライマリ, 税, USGAAP, Japanese,その他。日本企業では、見返仕訳で要求される税務処理に利用するかもしれない。空白の場合、企業の既定の勘定方法とみなす。_x000D_
[設定値のリスト]_x000D_
(consolidating：連結)、(european：ヨーロッパ)、(ifrs：IFRS)、(offsetting：見返)、(primary：プライマリ)、(tax：税)、(usgaap：US GAAP)、(japanese：日本)、(other：その他)","CO17-06","$.cor_AccountingEntries.cor_EntryHeader.cor_EntryDetail.cor_DetailAccountIdentifier.cor_PurposeofAccount","cor","Detail_ Account Identifier","purposeOfAccount","/xbrli:xbrl/gl-cor:accountingEntries/gl-cor:entryHeader/gl-cor:entryDetail/gl-cor:detailAccountIdentifier/gl-cor:purposeOfAccount"
"369","cor","5","A","","Purpose of Account Description","String","0..1","","Description of usage for aggregate account","勘定科目目的説明","勘定科目群の使用法の説明。","CO17-07","$.cor_AccountingEntries.cor_EntryHeader.cor_EntryDetail.cor_DetailAccountIdentifier.cor_PurposeofAccountDescription","cor","Detail_ Account Identifier","purposeOfAccountDescription","/xbrli:xbrl/gl-cor:accountingEntries/gl-cor:entryHeader/gl-cor:entryDetail/gl-cor:detailAccountIdentifier/gl-cor:purposeOfAccountDescription"
"370","cor","5","A","","Account Type","Token","0..1","","Type of account. Enumerated as: account, bank, employee, customer, job, vendor, measurable, statistical, other.","科目種別","科目の種別。_x000D_
[設定値のリスト]_x000D_
(account：勘定科目)、(bank：銀行)、(employee：従業員)、(customer：顧客)、(job：ジョブ)、(vendor：仕入先)、(measurable：計測可能物)、(statistical：統計)、(other：その他)","CO17-08","$.cor_AccountingEntries.cor_EntryHeader.cor_EntryDetail.cor_DetailAccountIdentifier.cor_AccountType","cor","Detail_ Account Identifier","accountType","/xbrli:xbrl/gl-cor:accountingEntries/gl-cor:entryHeader/gl-cor:entryDetail/gl-cor:detailAccountIdentifier/gl-cor:accountType"
"371","cor","5","A","","Account Type Description","String","0..1","","Free format description of the account type","科目種別説明","科目の種別の説明。","CO17-09","$.cor_AccountingEntries.cor_EntryHeader.cor_EntryDetail.cor_DetailAccountIdentifier.cor_AccountTypeDescription","cor","Detail_ Account Identifier","accountTypeDescription","/xbrli:xbrl/gl-cor:accountingEntries/gl-cor:entryHeader/gl-cor:entryDetail/gl-cor:detailAccountIdentifier/gl-cor:accountTypeDescription"
"372","cor","5","A","","Accounting Method","Token","0..1","","For this entry, the method of accounting represented - from: accrual, cash, modified cash, modified accrual, encumbrance, special methods, hybrid methods, other","仕訳会計処理方法","この仕訳の会計処理方法を表す。発生基準、現金基準、修正現金基準、修正発生基準、債務基準、特別な方法、混合方法、その他_x000D_
[設定値のリスト]_x000D_
(accrual：発生基準)、(cash：現金基準)、(modified cash：修正現金基準)、(modified accrual：修正発生基準)、(encumbrance：債務基準)、(special methods：特別な方法)、(hybrid methods：混合方法)、(other：その他)","CO17-10","$.cor_AccountingEntries.cor_EntryHeader.cor_EntryDetail.cor_DetailAccountIdentifier.cor_AccountingMethod","cor","Detail_ Account Identifier","accountingMethod","/xbrli:xbrl/gl-cor:accountingEntries/gl-cor:entryHeader/gl-cor:entryDetail/gl-cor:detailAccountIdentifier/gl-cor:accountingMethod"
"373","cor","5","A","","Accounting Method Description","String","0..1","","Free format description of the entry accounting method","仕訳会計処理方法説明","仕訳の会計処理方法の説明。","CO17-11","$.cor_AccountingEntries.cor_EntryHeader.cor_EntryDetail.cor_DetailAccountIdentifier.cor_AccountingMethodDescription","cor","Detail_ Account Identifier","accountingMethodDescription","/xbrli:xbrl/gl-cor:accountingEntries/gl-cor:entryHeader/gl-cor:entryDetail/gl-cor:detailAccountIdentifier/gl-cor:accountingMethodDescription"
"374","cor","5","A","","Accounting Method Purpose","Token","0..1","","For this entry, the reporting purpose represented - from book, tax, management, statutory, other","仕訳会計処理方法目的","仕訳の報告の目的を表す。帳簿、税、管理、スタチュトリ、その他_x000D_
[設定値のリスト]_x000D_
(book：帳簿)、(tax：税)、(management：管理)、(statutory：スタチュトリ)、(other：その他)","CO17-12","$.cor_AccountingEntries.cor_EntryHeader.cor_EntryDetail.cor_DetailAccountIdentifier.cor_AccountingMethodPurpose","cor","Detail_ Account Identifier","accountingMethodPurpose","/xbrli:xbrl/gl-cor:accountingEntries/gl-cor:entryHeader/gl-cor:entryDetail/gl-cor:detailAccountIdentifier/gl-cor:accountingMethodPurpose"
"375","cor","5","A","","Accounting Method Purpose Description","String","0..1","","Free format description of the entry accounting method purpose","仕訳会計処理方法目的説明","仕訳の会計処理方法の目的の説明。","CO17-13","$.cor_AccountingEntries.cor_EntryHeader.cor_EntryDetail.cor_DetailAccountIdentifier.cor_AccountingMethodPurposeDescription","cor","Detail_ Account Identifier","accountingMethodPurposeDescription","/xbrli:xbrl/gl-cor:accountingEntries/gl-cor:entryHeader/gl-cor:entryDetail/gl-cor:detailAccountIdentifier/gl-cor:accountingMethodPurposeDescription"
"376","cor","5","A","","Account Active","Boolean","0..1","","Boolean to indicate whether the account is active (=""true"") or inactive (=""false"")","科目有効性","科目が有効か無効かを示すブール値。","CO17-14","$.cor_AccountingEntries.cor_EntryHeader.cor_EntryDetail.cor_DetailAccountIdentifier.cor_AccountActive","cor","Detail_ Account Identifier","accountActive","/xbrli:xbrl/gl-cor:accountingEntries/gl-cor:entryHeader/gl-cor:entryDetail/gl-cor:detailAccountIdentifier/gl-cor:accountActive"
"377","cor","5","C","","Subaccount","","0..*","","Class to hold multiple accountSubIDs and Descriptions","【サブ科目情報】","複数のaccountSubIDと説明文を含むタプル。","CO17-15","$.cor_AccountingEntries.cor_EntryHeader.cor_EntryDetail.cor_DetailAccountIdentifier.cor_Subaccount","cor","Subaccount","subaccount","/xbrli:xbrl/gl-cor:accountingEntries/gl-cor:entryHeader/gl-cor:entryDetail/gl-cor:detailAccountIdentifier/gl-cor:subaccount"
"378","cor","6","A","","Subaccount Description","String","0..1","","The description that accompanies accountSubID belongs here.","補助勘定科目説明","accountSubIDに関する説明。","CO15-01","$.cor_AccountingEntries.cor_EntryHeader.cor_EntryDetail.cor_DetailAccountIdentifier.cor_Subaccount.cor_SubaccountDescription","cor","Subaccount","subaccountDescription","/xbrli:xbrl/gl-cor:accountingEntries/gl-cor:entryHeader/gl-cor:entryDetail/gl-cor:detailAccountIdentifier/gl-cor:subaccount/gl-cor:subaccountDescription"
"379","cor","6","A","","Subaccount ID","String","0..1","","Where the primary account was placed in accountMainID, the code used for each profit center, division, business unit, fund, program, branch, project, class, su-class or other modifier is placed here.","補助勘定科目コード","主勘定科目をaccountMainIDに指定したときに、各プロフィットセンタ、事業部、事業体、基金、プログラム、支店、プロジェクト、クラス、su-クラス又は他の修飾子に使用されるコードはここに指定する。","CO15-02","$.cor_AccountingEntries.cor_EntryHeader.cor_EntryDetail.cor_DetailAccountIdentifier.cor_Subaccount.cor_SubaccountID","cor","Subaccount","subaccountId","/xbrli:xbrl/gl-cor:accountingEntries/gl-cor:entryHeader/gl-cor:entryDetail/gl-cor:detailAccountIdentifier/gl-cor:subaccount/gl-cor:subaccountId"
"380","cor","6","A","","Type","Token","0..1","","Type of sub-account - profit center, division, business unit, fund, program, branch, project, class, su-class or other modifier is placed here. For example:: Accountability center: Business unit: Class:Department: Project: Fund: Program:Job: Profit center: Branch: Setup class: Division: Unit","補助勘定科目種別","小勘定科目の種別。プロフィットセンタ、事業部、事業体、基金、プログラム、支店、プロジェクト、クラス、su-クラス又は他の修飾子がここに配置される。 例えば、責任単位、事業単位、クラス、部、プロジェクト、基金、プログラム、ジョブ、プロフィットセンター、支店、セットアップクラス、部門、ユニット","CO15-03","$.cor_AccountingEntries.cor_EntryHeader.cor_EntryDetail.cor_DetailAccountIdentifier.cor_Subaccount.cor_Type","cor","Subaccount","type","/xbrli:xbrl/gl-cor:accountingEntries/gl-cor:entryHeader/gl-cor:entryDetail/gl-cor:detailAccountIdentifier/gl-cor:subaccount/gl-cor:type"
"381","cor","6","R","","Parent Subaccount","","0..1","","Reference to the ID of the parent subaccount.","親補助勘定科目コード","","CO15-04","$.cor_AccountingEntries.cor_EntryHeader.cor_EntryDetail.cor_DetailAccountIdentifier.cor_Subaccount.cor_ParentSubaccount","cor","Parent Subaccount","parentSubaccount","/xbrli:xbrl/gl-cor:accountingEntries/gl-cor:entryHeader/gl-cor:entryDetail/gl-cor:detailAccountIdentifier/gl-cor:subaccount/gl-cor:parentSubaccount"
"382","cor","7","A","REF","Parent Subaccount Code","String","0..1","","Subaccount NUMBER this subaccount rolls up to - see also subaccount type it rolls up to.","親補助勘定科目コード","この小勘定科目のロールアップ先の小勘定科目の番号-ロールアップ先の小勘定科目の種別も参照。","CO16-01","$.cor_AccountingEntries.cor_EntryHeader.cor_EntryDetail.cor_DetailAccountIdentifier.cor_Subaccount.cor_ParentSubaccount.cor_ParentSubaccountCode","cor","Parent Subaccount","parentSubaccountCode","/xbrli:xbrl/gl-cor:accountingEntries/gl-cor:entryHeader/gl-cor:entryDetail/gl-cor:detailAccountIdentifier/gl-cor:subaccount/gl-cor:parentSubaccount/gl-cor:parentSubaccountCode"
