sequence,module,level,type,identifier,name,datatype,multiplicity,association_role,definition,label_local,definition_local,source_bsm_id,semantic_path,associated_module,class_term,local_name,xpath
396,btx,5,A,,Basis for Taxation,Monetary,0..1,,Basis for taxation,課税基準,課税基準。,BT16-05,$.btx_BusinessTransactions.btx_TransactionHeader.btx_TransactionDetail.btx_DetailTax.btx_BasisforTaxation,btx,Detail_ Tax,basisForTaxation,/xbrli:xbrl/gl-btx:businessTransactions/gl-btx:transactionHeader/gl-btx:transactionDetail/gl-btx:detailTax/gl-btx:basisForTaxation
397,btx,5,A,,Tax Percentage Rate,Pure,0..1,,Percent rate for VAT or other taxes normally a number between 0 and 1.0 - e.g. 50% is represented as 0.5,税率,"VAT(物品税)またはその他の税のパーセント比率。_x000D_
0から1.0の間の値。たとえば50%は0.5とあらわす。",BT16-06,$.btx_BusinessTransactions.btx_TransactionHeader.btx_TransactionDetail.btx_DetailTax.btx_TaxPercentageRate,btx,Detail_ Tax,taxPercentageRate,/xbrli:xbrl/gl-btx:businessTransactions/gl-btx:transactionHeader/gl-btx:transactionDetail/gl-btx:detailTax/gl-btx:taxPercentageRate
398,btx,5,A,,Tax Category,String,0..1,,A class or category of taxes,税区分,税のクラス又はカテゴリ。,BT16-07,$.btx_BusinessTransactions.btx_TransactionHeader.btx_TransactionDetail.btx_DetailTax.btx_TaxCategory,btx,Detail_ Tax,taxCategory,/xbrli:xbrl/gl-btx:businessTransactions/gl-btx:transactionHeader/gl-btx:transactionDetail/gl-btx:detailTax/gl-btx:taxCategory
399,btx,5,A,,Tax Comment/Exemption Reason,String,0..1,,Additional text/code for exemption reasons or other comments.,税コメント/免税理由,免税理由やその他のコメントのための、追加の文またはコード。,BT16-08,$.btx_BusinessTransactions.btx_TransactionHeader.btx_TransactionDetail.btx_DetailTax.btx_TaxCommentExemptionReason,btx,Detail_ Tax,taxCommentExemptionReason,/xbrli:xbrl/gl-btx:businessTransactions/gl-btx:transactionHeader/gl-btx:transactionDetail/gl-btx:detailTax/gl-btx:taxCommentExemptionReason
400,btx,5,A,,Tax Amount in Foreign Currency,Monetary,0..1,,"If the tax is in a foreign currency, the amount of tax in that currency",外貨建税額,税が外貨建ての場合の、税額。,BT16-09,$.btx_BusinessTransactions.btx_TransactionHeader.btx_TransactionDetail.btx_DetailTax.btx_TaxAmountinForeignCurrency,btx,Detail_ Tax,taxAmountInForeignCurrency,/xbrli:xbrl/gl-btx:businessTransactions/gl-btx:transactionHeader/gl-btx:transactionDetail/gl-btx:detailTax/gl-btx:taxAmountInForeignCurrency
401,btx,5,A,,Tax Foreign Currency,QName,0..1,,"If the tax is in a foreign currency, that currency",外貨建税額通貨,税が外貨建ての場合の、通貨。,BT16-10,$.btx_BusinessTransactions.btx_TransactionHeader.btx_TransactionDetail.btx_DetailTax.btx_TaxForeignCurrency,btx,Detail_ Tax,taxForeignCurrency,/xbrli:xbrl/gl-btx:businessTransactions/gl-btx:transactionHeader/gl-btx:transactionDetail/gl-btx:detailTax/gl-btx:taxForeignCurrency
402,btx,5,A,,Tax Exchange Rate Date,Date Time,0..1,,"If the tax is in a foreign currency, the date or date and time of the exchange rate used",税額換算レート日付,税が外貨建ての場合の、換算レートの日付または日付/時刻。,BT16-11,$.btx_BusinessTransactions.btx_TransactionHeader.btx_TransactionDetail.btx_DetailTax.btx_TaxExchangeRateDate,btx,Detail_ Tax,taxExchangeRateDate,/xbrli:xbrl/gl-btx:businessTransactions/gl-btx:transactionHeader/gl-btx:transactionDetail/gl-btx:detailTax/gl-btx:taxExchangeRateDate
403,btx,5,A,,Tax Exchange Rate,Pure,0..1,,"If the tax is in a foreign currency, the exchange rate used expressed as national currency divided by foreign currency",税額換算レート,税が外貨建ての場合の、換算レート。自国通貨を外貨で割った値。,BT16-12,$.btx_BusinessTransactions.btx_TransactionHeader.btx_TransactionDetail.btx_DetailTax.btx_TaxExchangeRate,btx,Detail_ Tax,taxExchangeRate,/xbrli:xbrl/gl-btx:businessTransactions/gl-btx:transactionHeader/gl-btx:transactionDetail/gl-btx:detailTax/gl-btx:taxExchangeRate
404,btx,5,A,,Tax Exchange Rate Source,String,0..1,,"If the tax is in a foreign currency, source of exchange rate - for example, Reuters, Bloomberg",税額換算レート情報源,"税が外貨建ての場合の、換算レートの情報源。たとえば、Reuters, Bloomberg",BT16-13,$.btx_BusinessTransactions.btx_TransactionHeader.btx_TransactionDetail.btx_DetailTax.btx_TaxExchangeRateSource,btx,Detail_ Tax,taxExchangeRateSource,/xbrli:xbrl/gl-btx:businessTransactions/gl-btx:transactionHeader/gl-btx:transactionDetail/gl-btx:detailTax/gl-btx:taxExchangeRateSource
405,btx,5,A,,Tax Exchange Rate Type,String,0..1,,"If the tax is in a foreign currency, type of exchange rate - for example, spot rate, forward contract etc.",税額換算レート種別,税が外貨建ての場合の、換算レートの種別。たとえば、スポット・レート、先物など。,BT16-14,$.btx_BusinessTransactions.btx_TransactionHeader.btx_TransactionDetail.btx_DetailTax.btx_TaxExchangeRateType,btx,Detail_ Tax,taxExchangeRateType,/xbrli:xbrl/gl-btx:businessTransactions/gl-btx:transactionHeader/gl-btx:transactionDetail/gl-btx:detailTax/gl-btx:taxExchangeRateType
406,btx,5,A,,Tax Exchange Rate Comment,String,0..1,,"If the tax is in a foreign currency, comment about exchange rate used",税額換算レートコメント,税が外貨建ての場合の、換算レートに関するコメント。,BT16-15,$.btx_BusinessTransactions.btx_TransactionHeader.btx_TransactionDetail.btx_DetailTax.btx_TaxExchangeRateComment,btx,Detail_ Tax,taxExchangeRateComment,/xbrli:xbrl/gl-btx:businessTransactions/gl-btx:transactionHeader/gl-btx:transactionDetail/gl-btx:detailTax/gl-btx:taxExchangeRateComment
407,btx,5,A,,Tax Amount in Triangulation Currency,Monetary,0..1,,"If the tax is in a foreign currency and triangulation is used, the amount of that tax in the triangulation currency",税額トライアンギュレーション通貨換算額,税が外貨建てで、トライアンギュレーション取引の場合の、トライアンギュレーション通貨での税額。,BT16-16,$.btx_BusinessTransactions.btx_TransactionHeader.btx_TransactionDetail.btx_DetailTax.btx_TaxAmountinTriangulationCurrency,btx,Detail_ Tax,taxAmountInTriangulationCurrency,/xbrli:xbrl/gl-btx:businessTransactions/gl-btx:transactionHeader/gl-btx:transactionDetail/gl-btx:detailTax/gl-btx:taxAmountInTriangulationCurrency
408,btx,5,A,,Tax Triangulation Currency,QName,0..1,,"If the tax is in a foreign currency and triangulation is used, the triangulation currency",税額換算トライアンギュレーション通貨,税が外貨建てで、トライアンギュレーション取引の場合の、トライアンギュレーション通貨。,BT16-17,$.btx_BusinessTransactions.btx_TransactionHeader.btx_TransactionDetail.btx_DetailTax.btx_TaxTriangulationCurrency,btx,Detail_ Tax,taxTriangulationCurrency,/xbrli:xbrl/gl-btx:businessTransactions/gl-btx:transactionHeader/gl-btx:transactionDetail/gl-btx:detailTax/gl-btx:taxTriangulationCurrency
409,btx,5,A,,Tax Triangulation Currency Exchange Rate,Pure,0..1,,"If the tax is in a foreign currency and triangulation is used, the exchange rate used expressed as national currency divided by triangulation currency",税額トライアンギュレーション通貨換算レート,税が外貨建てで、トライアンギュレーション取引の場合の、換算レート。自国通貨をトライアンギュレーション通貨で割った値。,BT16-18,$.btx_BusinessTransactions.btx_TransactionHeader.btx_TransactionDetail.btx_DetailTax.btx_TaxTriangulationCurrencyExchangeRate,btx,Detail_ Tax,taxTriangulationCurrencyExchangeRate,/xbrli:xbrl/gl-btx:businessTransactions/gl-btx:transactionHeader/gl-btx:transactionDetail/gl-btx:detailTax/gl-btx:taxTriangulationCurrencyExchangeRate
410,btx,5,A,,Tax Triangulation Currency Exchange Rate Source,String,0..1,,"If the tax is in a foreign currency and triangulation is used, source of exchange rate - for example, Reuters, Bloomberg",税額トライアンギュレーション通貨換算レート情報源,"税が外貨建てで、トライアンギュレーション取引の場合の、換算レートの情報源。たとえば、Reuters, Bloomberg",BT16-19,$.btx_BusinessTransactions.btx_TransactionHeader.btx_TransactionDetail.btx_DetailTax.btx_TaxTriangulationCurrencyExchangeRateSource,btx,Detail_ Tax,taxTriangulationCurrencyExchangeRateSource,/xbrli:xbrl/gl-btx:businessTransactions/gl-btx:transactionHeader/gl-btx:transactionDetail/gl-btx:detailTax/gl-btx:taxTriangulationCurrencyExchangeRateSource
411,btx,5,A,,Tax Triangulation Currency Exchange Rate Type,String,0..1,,"If the tax is in a foreign currency and triangulation is used, type of exchange rate - for example, spot rate, forward contract etc.",税額トライアンギュレーション通貨換算レート種別,税が外貨建てで、トライアンギュレーション取引の場合の、換算レートの種別。たとえば、スポット・レート、先物など,BT16-20,$.btx_BusinessTransactions.btx_TransactionHeader.btx_TransactionDetail.btx_DetailTax.btx_TaxTriangulationCurrencyExchangeRateType,btx,Detail_ Tax,taxTriangulationCurrencyExchangeRateType,/xbrli:xbrl/gl-btx:businessTransactions/gl-btx:transactionHeader/gl-btx:transactionDetail/gl-btx:detailTax/gl-btx:taxTriangulationCurrencyExchangeRateType
412,btx,5,A,,Tax Foreign to Triangulation Currency Exchange Rate,Pure,0..1,,"If the tax is in a foreign currency and triangulation is used,  the exchange rate used expressed as foreign currency divided by triangulation currency",税額外貨トライアンギュレーション通貨換算レート,税が外貨建てで、トライアンギュレーション取引の場合の、換算レート。外貨をトライアンギュレーション通貨で割った値。,BT16-21,$.btx_BusinessTransactions.btx_TransactionHeader.btx_TransactionDetail.btx_DetailTax.btx_TaxForeigntoTriangulationCurrencyExchangeRate,btx,Detail_ Tax,taxForeignToTriangulationCurrencyExchangeRate,/xbrli:xbrl/gl-btx:businessTransactions/gl-btx:transactionHeader/gl-btx:transactionDetail/gl-btx:detailTax/gl-btx:taxForeignToTriangulationCurrencyExchangeRate
413,btx,5,A,,Tax Foreign to Triangulation Currency Exchange Rate Source,String,0..1,,"If the tax is in a foreign currency and triangulation is used, source of exchange rate - for example, Reuters, Bloomberg",税額外貨トライアンギュレーション通貨換算レート情報源,"税が外貨建てで、トライアンギュレーション取引の場合の、換算レートの情報源。たとえば、Reuters, Bloomberg",BT16-22,$.btx_BusinessTransactions.btx_TransactionHeader.btx_TransactionDetail.btx_DetailTax.btx_TaxForeigntoTriangulationCurrencyExchangeRateSource,btx,Detail_ Tax,taxForeignToTriangulationCurrencyExchangeRateSource,/xbrli:xbrl/gl-btx:businessTransactions/gl-btx:transactionHeader/gl-btx:transactionDetail/gl-btx:detailTax/gl-btx:taxForeignToTriangulationCurrencyExchangeRateSource
414,btx,5,A,,Tax Foreign to Triangulation Currency Exchange Rate Type,String,0..1,,"If the tax is in a foreign currency and triangulation is used, type of exchange rate - for example, spot rate, forward contract etc.",税額外貨トライアンギュレーション通貨換算レート種別,税が外貨建てで、トライアンギュレーション取引の場合の、換算レートの種別。たとえば、スポット・レート、先物など。,BT16-23,$.btx_BusinessTransactions.btx_TransactionHeader.btx_TransactionDetail.btx_DetailTax.btx_TaxForeigntoTriangulationCurrencyExchangeRateType,btx,Detail_ Tax,taxForeignToTriangulationCurrencyExchangeRateType,/xbrli:xbrl/gl-btx:businessTransactions/gl-btx:transactionHeader/gl-btx:transactionDetail/gl-btx:detailTax/gl-btx:taxForeignToTriangulationCurrencyExchangeRateType
415,btx,5,A,,Tax Type,Token,0..1,,"Type of tax regime or tax family applicable to this detail tax occurrence, distinct from its tax category.",明細税種別,この明細税出現に適用される税制又は税体系の種別。税区分とは異なる。,BT16-24,$.btx_BusinessTransactions.btx_TransactionHeader.btx_TransactionDetail.btx_DetailTax.btx_TaxType,btx,Detail_ Tax,detailTaxType,/xbrli:xbrl/gl-btx:businessTransactions/gl-btx:transactionHeader/gl-btx:transactionDetail/gl-btx:detailTax/gl-btx:detailTaxType
416,btx,5,A,,Tax Exemption Reason Code,Token,0..1,,Code identifying the exemption reason for this detail tax occurrence.,明細免税理由コード,この明細税出現の免税理由を識別するコード。,BT16-25,$.btx_BusinessTransactions.btx_TransactionHeader.btx_TransactionDetail.btx_DetailTax.btx_TaxExemptionReasonCode,btx,Detail_ Tax,detailTaxExemptionReasonCode,/xbrli:xbrl/gl-btx:businessTransactions/gl-btx:transactionHeader/gl-btx:transactionDetail/gl-btx:detailTax/gl-btx:detailTaxExemptionReasonCode
417,btx,5,A,,Tax Exemption Reason Text,String,0..1,,Human-readable text describing the exemption reason for this detail tax occurrence.,明細免税理由テキスト,この明細税出現の免税理由を説明する可読テキスト。,BT16-26,$.btx_BusinessTransactions.btx_TransactionHeader.btx_TransactionDetail.btx_DetailTax.btx_TaxExemptionReasonText,btx,Detail_ Tax,detailTaxExemptionReasonText,/xbrli:xbrl/gl-btx:businessTransactions/gl-btx:transactionHeader/gl-btx:transactionDetail/gl-btx:detailTax/gl-btx:detailTaxExemptionReasonText
418,lnk,4,C,,Detail_ Rich Text Comment,,0..*,,"Accepts text in rich text format, including XHTML. It can be used for different purposes, such as to create footnotes in XBRL instances or to create a comment for a document or an entry.",【リッチテキストコメント】,XHTMLを含む、リッチテキスト形式のテキストを受け入れる。XBRLインスタンスのフットノートの生成や、文書や伝票のコメントの生成などの、さまざまな目的で利用可能。,BT14-30,$.btx_BusinessTransactions.btx_TransactionHeader.btx_TransactionDetail.btx_DetailRichTextComment,lnk,Detail_ Rich Text Comment,detailRichTextComment,/xbrli:xbrl/gl-btx:businessTransactions/gl-btx:transactionHeader/gl-btx:transactionDetail/gl-lnk:detailRichTextComment
419,lnk,5,A,,Comment Code,String,0..1,,"An enumerated code that identifies the purpose of the rich text comment. Enumerated values: link_footnote, footnote, source_document, source_journal, batch, other.",リッチテキストコメントコード,"リッチテキストコメントの用途を識別する、列挙コード。_x000D_
[設定値のリスト]_x000D_
link_footnote：リンクフットノート、footnote：フットノート、source_document：元文書、source_journal：元仕訳帳、batch：仕訳の束、other：その他",LN01-01,$.btx_BusinessTransactions.btx_TransactionHeader.btx_TransactionDetail.btx_DetailRichTextComment.lnk_CommentCode,lnk,Detail_ Rich Text Comment,detailRitchTextCommentCode,/xbrli:xbrl/gl-btx:businessTransactions/gl-btx:transactionHeader/gl-btx:transactionDetail/gl-lnk:detailRichTextComment/gl-lnk:detailRitchTextCommentCode
420,lnk,5,A,,Comment Description,String,0..1,,Free format description of the Rich text Comment Code.,リッチテキストコメント説明,リッチテキストコメントコードの説明。,LN01-02,$.btx_BusinessTransactions.btx_TransactionHeader.btx_TransactionDetail.btx_DetailRichTextComment.lnk_CommentDescription,lnk,Detail_ Rich Text Comment,detailRitchTextCommentDescription,/xbrli:xbrl/gl-btx:businessTransactions/gl-btx:transactionHeader/gl-btx:transactionDetail/gl-lnk:detailRichTextComment/gl-lnk:detailRitchTextCommentDescription
421,lnk,5,A,,Comment Content,String,0..1,,Content of the Rich Text Comment.,リッチテキストコメント内容,リッチテキストコメントの内容。,LN01-03,$.btx_BusinessTransactions.btx_TransactionHeader.btx_TransactionDetail.btx_DetailRichTextComment.lnk_CommentContent,lnk,Detail_ Rich Text Comment,detailRitchTextCommentContent,/xbrli:xbrl/gl-btx:businessTransactions/gl-btx:transactionHeader/gl-btx:transactionDetail/gl-lnk:detailRichTextComment/gl-lnk:detailRitchTextCommentContent
